Date,Open,High,Low,Close,Adj Close,Volume,Day
2016-02-12,95.660004,96.790001,95.190002,96.589996,87.53804,40097300,602
2016-02-16,97.790001,99.099998,97.220001,98.879997,89.613411,38882100,603
2016-02-17,99.57,101.089996,99.529999,100.43,91.018181,40940400,604
2016-02-18,100.510002,100.639999,99.540001,99.949997,90.58316,35043600,605
2016-02-19,99.559998,100.559998,99.110001,100.449997,91.036278,32424800,606
2016-02-22,101.339996,102.010002,101.239998,101.57,92.051323,28867400,607
2016-02-23,101.239998,101.489998,100.550003,100.639999,91.208496,29857100,608
2016-02-24,99.620003,101.82,98.970001,101.610001,92.087578,36909600,609
2016-02-25,101.790001,102.599998,101.389999,102.540001,92.930412,22612600,610
2016-02-26,103.059998,103.470001,102.699997,103.190002,93.519508,27474700,611
2016-02-29,103.129997,104.029999,102.720001,102.730003,93.102623,32014400,612
2016-03-01,103.620003,104.940002,103.07,104.940002,95.105515,36422700,613
2016-03-02,104.790001,106.089996,104.589996,106.019997,96.084305,24937100,614
2016-03-03,106.050003,107.150002,105.919998,107.129997,97.090256,28216300,615
2016-03-04,107.07,108.32,106.669998,107.720001,97.624977,38180900,616
2016-03-07,107.209999,108.989998,107.209999,108.889999,98.685356,38739900,617
2016-03-08,108.290001,108.290001,106.139999,106.260002,96.301826,46193900,618
2016-03-09,106.620003,107.010002,106.07,106.800003,96.791199,25627200,619
2016-03-10,107.099998,107.489998,104.809998,105.93,96.002747,47051200,620
2016-03-11,106.790001,108.330002,106.660004,108.199997,98.059982,33625000,621
2016-03-14,107.870003,108.339996,107.400002,107.919998,97.806259,24422700,622
2016-03-15,107.209999,107.279999,106.029999,106.239998,96.283676,34258400,623
2016-03-16,105.730003,107.330002,105.730003,106.989998,96.963394,37952200,624
2016-03-17,106.989998,109.099998,106.330002,108.629997,98.449722,41724500,625
2016-03-18,108.769997,109.949997,108.699997,109.610001,99.337868,36512600,626
2016-03-21,109.440002,109.940002,109.080002,109.349998,99.102219,29903700,627
2016-03-22,108.779999,109.690002,108.470001,109.220001,98.984413,23602100,628
2016-03-23,108.540001,108.589996,106.800003,106.879997,97.154579,39243300,629
2016-03-24,106.239998,107.220001,105.739998,107.199997,97.445457,30924300,630
2016-03-28,107.43,107.779999,106.550003,107.330002,97.563622,21096400,631
2016-03-29,107.040001,110.339996,106.769997,110.309998,100.272453,46761100,632
2016-03-30,110.889999,111.120003,110.050003,110.32,100.281563,35683500,633
2016-03-31,110.480003,111.169998,110.339996,110.629997,100.563347,28555900,634
2016-04-01,109.610001,111.220001,109.480003,111.120003,101.008789,29981400,635
2016-04-04,110.910004,111.32,110.099998,110.190002,100.163406,21529400,636
2016-04-05,109.370003,109.860001,108.839996,108.940002,99.02713,32515800,637
2016-04-06,108.93,110.269997,108.589996,110.169998,100.14521,28157800,638
2016-04-07,109.370003,109.879997,108.129997,108.68,98.790787,33298400,639
2016-04-08,109.610001,110.07,108.629997,109.110001,99.181664,26151700,640
2016-04-11,109.739998,110.550003,108.75,108.769997,98.872612,25842100,641
2016-04-12,108.790001,110.18,108.43,109.940002,99.936142,25058700,642
2016-04-13,110.580002,112.43,110.510002,112.309998,102.090485,40534700,643
2016-04-14,112.260002,112.699997,111.879997,112.169998,101.963226,25538600,644
2016-04-15,111.900002,112.629997,111.860001,112.449997,102.217743,21176100,645
2016-04-18,111.980003,113.389999,111.870003,113.300003,102.990387,19428300,646
2016-04-19,113.510002,114.129997,112.889999,113.389999,103.072205,23228100,647
2016-04-20,113.389999,114.209999,112.970001,113.559998,103.22673,21422500,648
2016-04-21,113.470001,113.919998,112.660004,112.989998,102.708618,20535700,649
2016-04-22,112.980003,114.190002,112.980003,114.110001,103.7267,29094500,650
2016-04-25,113.800003,113.910004,112.809998,113.300003,102.990387,16369600,651
2016-04-26,113.669998,114.529999,113.169998,114.410004,103.999405,30564100,652
2016-04-27,114.480003,115.050003,113.900002,114.809998,104.362984,24360300,653
2016-04-28,114.269997,115,113.190002,113.5,103.172211,26126500,654
2016-04-29,113.010002,113.459999,111.720001,112.480003,102.245026,33284500,655
2016-05-02,112.830002,113.510002,112.18,113.480003,103.154022,21881000,656
2016-05-03,112.550003,112.559998,110.93,111.620003,101.463272,37929600,657
2016-05-04,110.989998,111.989998,110.370003,110.699997,100.626976,30767200,658
2016-05-05,111.150002,111.330002,110.099998,110.260002,100.22702,26249200,659
2016-05-06,109.800003,110.93,109.540001,110.910004,100.817871,25497400,660
2016-05-09,110.919998,111.889999,110.629997,111.230003,101.108757,23427000,661
2016-05-10,111.660004,112.400002,111.07,112.349998,102.126846,18635300,662
2016-05-11,112.099998,112.269997,110.870003,110.959999,100.863327,23604600,663
2016-05-12,111.190002,111.489998,109.5,110.370003,100.327019,34803000,664
2016-05-13,110.059998,110.940002,109.360001,109.639999,99.663437,24510300,665
2016-05-16,109.919998,111.519997,109.870003,111.029999,100.926941,27337000,666
2016-05-17,110.879997,111.419998,108.769997,109.269997,99.327095,46676300,667
2016-05-18,108.809998,110.660004,108.790001,109.839996,99.84523,35734400,668
2016-05-19,109.040001,109.769997,107.989998,108.959999,99.045319,36995600,669
2016-05-20,109.290001,110.790001,109.230003,110.790001,100.708809,37404500,670
2016-05-23,110.769997,111.389999,110.5,110.660004,100.59063,23721700,671
2016-05-24,111.309998,113.220001,111.269997,112.940002,102.66317,41124300,672
2016-05-25,113.300003,113.900002,113.080002,113.599998,103.263084,26202900,673
2016-05-26,113.769997,114.019997,113.25,113.470001,103.144928,15157200,674
2016-05-27,113.559998,114.599998,113.510002,114.599998,104.172104,21265100,675
2016-05-31,114.82,115.540001,114.5,115,104.535706,32764400,676
2016-06-01,114.610001,115.949997,114.419998,115.779999,105.244751,26806100,677
2016-06-02,115.489998,116.669998,115.370003,116.669998,106.053757,23303300,678
2016-06-03,116.470001,116.470001,115,115.970001,105.417435,28733200,679
2016-06-06,116.080002,117.580002,116.010002,117.220001,106.55368,26946000,680
2016-06-07,117.290001,117.980003,116.959999,117.559998,106.86277,21038500,681
2016-06-08,117.660004,118.639999,117.650002,118.43,107.653595,27999900,682
2016-06-09,117.940002,117.940002,117.290001,117.669998,106.962753,23440700,683
2016-06-10,116.580002,116.879997,115.690002,116.07,105.508354,32686800,684
2016-06-13,115.650002,116.18,114.589996,114.809998,104.362984,36169500,685
2016-06-14,114.389999,115.110001,113.669998,114.480003,104.063026,34267600,686
2016-06-15,114.889999,115.559998,114.459999,114.559998,104.135757,24197700,687
2016-06-16,113.720001,114.589996,112.889999,114.550003,104.12664,36306600,688
2016-06-17,114.410004,114.919998,113.68,114.059998,103.681259,30096400,689
2016-06-20,115.800003,116.449997,115.300003,115.300003,104.808411,28219800,690
2016-06-21,115.339996,115.410004,114.330002,115.080002,104.608444,34706800,691
2016-06-22,115.300003,115.879997,114.489998,114.629997,104.199364,27226100,692
2016-06-23,115.82,116.910004,115.730003,116.82,106.190094,30240300,693
2016-06-24,111.940002,114.040001,111.5,112.379997,102.154114,74945400,694
2016-06-27,111.07,111.07,108.190002,108.690002,98.799904,58358800,695
2016-06-28,109.650002,110.879997,109.57,110.370003,100.327019,42040600,696
2016-06-29,111.699997,113.050003,111.529999,112.879997,102.608612,34031600,697
2016-06-30,113.120003,115.019997,112.57,114.980003,104.517509,42973800,698
2016-07-01,115.050003,115.949997,114.800003,115.389999,104.890221,24401900,699
2016-07-05,115.019997,115.260002,113.07,113.690002,103.344887,29347200,700
2016-07-06,112.540001,114.010002,112.309998,113.889999,104.095291,24678300,701
2016-07-07,114.220001,114.989998,113.410004,114.129997,104.314667,20780600,702
2016-07-08,115.25,117.089996,115.150002,116.790001,106.745918,37964800,703
2016-07-11,117.559998,118.43,117.470001,118.139999,107.979805,26987300,704
2016-07-12,119,120.419998,118.830002,119.720001,109.42392,44153000,705
2016-07-13,120.330002,120.389999,118.949997,119.25,108.994331,28050200,706
2016-07-14,120.300003,120.360001,119.300003,119.370003,109.104012,19345400,707
2016-07-15,119.889999,120.040001,119.279999,119.699997,109.405632,23857300,708
2016-07-18,119.529999,120.349998,119.330002,119.900002,109.588432,17422400,709
2016-07-19,119.760002,119.970001,118.93,119.300003,109.040031,19734100,710
2016-07-20,119.550003,120.440002,118.940002,120.080002,109.752953,22390500,711
2016-07-21,120.010002,120.599998,119.25,119.510002,109.231979,19018700,712
2016-07-22,119.580002,120.650002,119.349998,120.400002,110.045441,17796100,713
2016-07-25,120.150002,120.459999,119.760002,120.220001,109.880905,13694600,714
2016-07-26,120.199997,120.970001,119.919998,120.800003,110.411034,19551100,715
2016-07-27,121,121.470001,120.349998,121.139999,110.721779,21064700,716
2016-07-28,120.879997,121.239998,120.529999,120.830002,110.438469,16540100,717
2016-07-29,120.709999,121.760002,120.050003,121.07,110.657799,30267900,718
2016-08-01,121.199997,121.699997,120.440002,121.169998,110.749207,34771700,719
2016-08-02,121.160004,121.209999,119.099998,119.480003,109.204552,28691000,720
